Id,repo,issue_id,title,body,user,state,comments,created_at,closed_at,assignee,labels,milestone,PR,type
7798,request/request,1944,Cannot set localAddress to IPv6,Hi  I m getting a  bind EINVAL  error but only when attempting to connect to https. Do you have any insight as to why this might be happening?  Here s my error:     [Error: bind EINVAL 2604:a880:1:20::27:a000]   code:  EINVAL     errno:  EINVAL     syscall:  bind     address:  2604:a880:1:20::27:a000      It only has this issue when using IPv6 and https at the same time. Here s my proof of concept code:      var request = require  request  ; var opt =   url: http://icanhazip.com   // doesn t work: url: https://www.google.ca/search?q=what is my ip address   timeout:5000  headers:      // User Agent :  Mozilla/5.0  Windows NT 6.1; Win64; x64  AppleWebKit/537.36  KHTML  like Gecko  Chrome/48.0.2564.10 Safari/537.36     ; opt.family = 6; // Works fine if the following line is removed: opt.localAddress =  2604:a880:1:20::27:a000 ; request opt function error  response  data        if   error    response    response.statusCode == 200             console.log data ;       else           if   response   console.log response.statusCode ;         console.log error ;         ;        Something really interesting is that if I comment out the  opt.localAddress  line and just let it use  opt.family = 6  then it will work  and with the same exact interface that I m trying to set  localAddress  to. But if I attempt to set  localAddress   Only while using HTTPS  then it will come up with the  bind EINVAL  error.    I highly suspect that it s not a  bind EINVAL  error because I can connect to it using standard  http  library and from command line and PHP using this interface. I really would like to use this library more than others. Please help me  : 1:  ,jaggedsoft,closed,1,2015-12-03 09:55:42,2015-12-03 22:53:30,,,,0,1
7797,request/request,1945,ECONNRESET emitted twice,I have a request like this:      javascript progress request options       .on  progress   function state          ...            .on  error   function err          ...            .on  data   function data          hasher.update data ;            .on  abort   function           ...            .pipe unzipper      .on  error   function err          ...            .pipe writeStream      .on  error   function err          ...            .on  finish   function           ...       ;     ;      and if I stop the server while downloading a file from a HTTPS URL an  ECONNRESET  error is emitted twice. Here is a stack trace for both      Error: read ECONNRESET Trace     at Request.<anonymous>     .js:81:15      at emitOne  events.js:82:20      at Request.emit  events.js:169:7      at Request.onRequestError  ... node_modules request request.js:820:8      at emitOne  events.js:77:13      at ClientRequest.emit  events.js:169:7      at TLSSocket.socketErrorListener  _http_client.js:259:9      at emitOne  events.js:82:20      at TLSSocket.emit  events.js:169:7      at emitErrorNT  net.js:1253:8  Error: read ECONNRESET Trace     at Request.<anonymous>     .js:81:15      at emitOne  events.js:82:20      at Request.emit  events.js:169:7      at Request.onRequestError  ... node_modules request request.js:820:8      at emitOne  events.js:77:13      at ClientRequest.emit  events.js:169:7      at TLSSocket.connectionErrorHandler  ... node_modules request request.js:81:25      at TLSSocket.g  events.js:260:16      at emitOne  events.js:82:20      at TLSSocket.emit  events.js:169:7       Is this intended behavior?    And why does the pipe not end on error? Altough calling  this.end    explicitly in the first error listener does not lead to the  finish  event.    Not a streaming expert  Edit: I learned that the stream unpipes on error so that the end   does not propagate. ,mathiask88,open,0,2015-12-04 11:58:14,0000-00-00 00:00:00,,,,0,1
7796,request/request,1946,Some errors thrown by Node s  lib/net  during socket setup are impossible to handle,For example  the port range exception:  https://github.com/nodejs/node/blob/6fff47ffacfe663efeb0d31ebd700a65bf5521ba/lib/net.js L924  I m able to catch it fine when I use  http  directly:      node try    http.get  http://localhost:999999999999/     catch err      console.log  Gotcha    err.message   ; // Gotcha  port should be >= 0 and < 65536: 999999999999      but when I use  request  I can t catch it either through a  try/catch  or by doing  .on  error   handler  . I always get a stack trace:      node try    request.get  http://localhost:999999999999/   function         console.log  BAR   ;     .on  error   function         console.log  FOO   ;        catch err     console.log  Gotcha    err.message    > RangeError: port should be >= 0 and < 65536: 999999999999     at lookupAndConnect  net.js:927:13      at Socket.connect  net.js:904:5      at Agent.exports.connect.exports.createConnection  net.js:63:35      at Agent.createSocket  _http_agent.js:174:16      at Agent.addRequest  _http_agent.js:143:23      at new ClientRequest  _http_client.js:133:16      at Object.exports.request  http.js:31:10      at Request.start  ..../node_modules/request/request.js:746:30      at Request.end  ..../node_modules/request/request.js:1357:10      at end  ..../node_modules/request/request.js:574:14       Not sure what s the right thing to do here. Catch the errors in  end    and stuff them into the error callback if we have one  re raising if we don t? ,JordanMilne,open,3,2015-12-05 02:07:16,0000-00-00 00:00:00,,,,0,1
7795,request/request,1947,Middle of response timeouts,One thing I have been having a problem with is that some of the requests I make never finish    they just hang midway. I would like request to be able to time out a request if no new data is sent within x time.  Reproduction:      javascript  use strict  let request = require  request   let http = require  http    console.log  creating server    let srv = new http.Server   srv.on  request   function request  response     response.setTimeout 1  function        // do nothing  so the response doesn t time out        response.write  this is a      // response.write  complete request     // response.end      srv.listen 24888   console.time  request   console.log  creating request   request  http://localhost:24888   function err  response  body     console.timeEnd  request     console.log  got response     console.log err    console.log body      process.on  SIGINT   function      console.log  stopping request     console.timeEnd  request     process.exit           When I run the code for a few minutes:      creating server creating request ^Cstopping request request: 307429.949ms     ,SEAPUNK,closed,4,2015-12-07 18:55:44,2015-12-07 19:08:38,,,,0,1
7794,request/request,1948,Updating request defaults in place,I m trying to figure out how to I could fit in this pattern using the request library.  Currently I have a  request.js wrapper module that is imported by all my other modules that need to make http calls.  request.js       js var options =     baseUrl: window.location.protocol   baseUrl    json: true    simple: false    resolveWithFullResponse: true  ;  module.exports = require  request promise  .defaults options ;      While the user is using the app  they can also  log in   and at that point I d like for all their requests to be authorized with a new header.  I want to do something like this:      js var request = require  ./lib/request  ; //... onLoginCompleted: function user  rememberme         this.user = Immutable.Map user ;       request.defaults   Authorization :  Bearer   this.user.get  token    ;       this.trigger this.user  this.active ;             At which point  I d like for   require  ./lib/request  ;  to have new defaults  so that all other modules importing my request wrapper not make authorized calls. Is this possible? ,nemosupremo,open,3,2015-12-07 23:08:28,0000-00-00 00:00:00,,,,0,1
7793,request/request,1949,helpers.isReadStream identifies only fs created streams,https://github.com/request/request/blob/master/lib/helpers.js L41   .isReadStream  checks to see if the provided object has three truthy properties:  .readable    .path   and  .mode . While these three properties all exist on streams created by [ fs.createReadStream ] https://nodejs.org/api/fs.html fs_fs_createreadstream_path_options   this is not true for all readable streams that may contain file data.  In particular  I am working on a project using  sails@0.11.3  and  skipper@0.5.8 . The  upstream  paradigm that  skipper  uses creates a transform stream containing file data. This allows  sails  users to write file management middleware that sends file data to any desired storage location without first writing any data to disk. Because the file data is coming directly from the request and into the transform stream  no file system read is happening  and therefore no  .path  and  .mode  properties exist for these streams which contain file data.  I m opening this issue to ask whether there is a more flexible way for  request  to identify readable streams. Node exposes four different stream classes that implement the readable interface   Readable    Duplex    Transform   and  PassThrough . All of these stream types appear to share two properties:      javascript [ Readable    Transform    Duplex    PassThrough ].forEach function type      var stream = new require  stream  [type]  ;   console.log type    stream._readableState    stream.readable ;   ;  /  Output Readable true true Transform true true Duplex true true PassThrough true true  /      One possible refactor that appears to allow  request  to accept non fs file streams while avoiding a regression is:      javascript function isReadStream  rs      return rs.readable      rs.path    rs.mode     rs._readableState ;        Are there any foreseeable downsides to opening  request  up to accepting any readable stream  as opposed to only those created by  fs ? Is there a catastrophic failure point somewhere where  request  is assuming the stream to be an  fs  stream? ,jackwanders,closed,4,2015-12-08 03:39:00,2015-12-11 20:18:50,,,,0,1
7792,request/request,1950,Error: socket hang up,Here is the code:      js request.post  url:config.logServer form:                      gatewayId:gatewayId                      random:randomValue                      hmac:hmac                      name:fileName                      logger:log                    function err  httpResponse body                       if err                           return console.error  upload failed:   err ;                                           console.log  Upload successful  Server response with:  body ;                   ;      Here I am uploading the log to another server.  I get error upload failed:   [Error: socket hang up] code:  ECONNRESET   .  Thanks in advance. ,yejijie,open,5,2015-12-08 11:13:24,0000-00-00 00:00:00,,,,0,1
7791,request/request,1951,Safari: Empty Bearer Authorization header causes error in Safari  Desktop/iOS ,Currently  I have a default request object setup with the following options:      js var options =     baseUrl: window.location.protocol   baseUrl    json: true    simple: false    resolveWithFullResponse: true    auth:       bearer: function           if  AdminStore == null            AdminStore = require  stores/admin  ;               return AdminStore.getToken  ;            ;      When the user is not logged in   getToken    will return  null . When this happens request auth code [will opt to send an empty Bearer token] https://github.com/request/request/blob/master/lib/auth.js L45 .   auth.js       js if  sendImmediately    typeof sendImmediately ===  undefined         if  typeof bearer ===  function           bearer = bearer             var authHeader =  Bearer      bearer           self.sentAuth = true    return authHeader         This results in the Authorization header being set to  Authorization: Bearer . For some reason Desktop Safari 9.0.1 and iOS Safari 9.1 don t like this  and when you try to set the header you get  DOM Exception 12: An invalid or illegal string was specified.  If I return a garbage string in  Bearer   such as  abc   the error does not occur.  Possibly related: https://forum.ionicframework.com/t/solved ios9 fails with setrequestheader native with custom headers in http service/32399/8   In any case  it seems to me the best option would be not set the header at all if the  bearer  function returns null. ,nemosupremo,open,3,2015-12-08 12:53:18,0000-00-00 00:00:00,,,,0,1
7790,request/request,1952,Adds example for Tor proxy,,prometheansacrifice,closed,3,2015-12-08 15:11:08,2015-12-09 14:19:11,,,,1,1
7789,request/request,1953,TypeError: self.response.abort is not a function,The code to generate the error :      js request  http://migre.me/sgP5Z   function  error  response  body            After some investigation I found that the redirection generate a bad URI :      Url     protocol:  http:     slashes: true    auth: null    host:       port: null    hostname:       hash: null    search: null    query: null    pathname:  //iusnatura.com.br/meio ambiente/cop 21 pode resultar em acordo historico para conter aquecimento global/ 27     path:  //iusnatura.com.br/meio ambiente/cop 21 pode resultar em acordo historico para conter aquecimento global/ 27     href:  http:////iusnatura.com.br/meio ambiente/cop 21 pode resultar em acordo historico para conter aquecimento global/ 27         Any idea to avoid this issue ?  Thanks ,ctricot,closed,4,2015-12-08 18:08:01,2015-12-12 07:05:07,,,,0,1
